swing_id,club_type,impact_grip_speed,impact_head_speed,max_head_speed,max_grip_speed,impact_face_angle,impact_face_type,impact_relative_face_angle,impact_club_path,impact_club_path_type,impact_attack_angle,impact_attack_type,impact_dynamic_loft_angle,impact_shaft_angular_velocity,min_angular_velocity,max_angular_velocity,address_lie_angle,impact_lie_angle,natural_uncock,natural_release_timing,swing_tempo,estimated_carry,impact_position_x,impact_position_y,impact_position_type,halfway_back_face_angle,top_face_angle,halfway_down_face_angle,impact_hand_first_pitch,address_hand_first_pitch,hogan_plane,shaft_plane,boundary_angle_a_and_b,boundary_angle_b_and_c,boundary_angle_c_and_d,boundary_angle_d_and_e,halfway_back_angle,top_angle,natural_uncock_angle,halfway_down_angle,halfway_back_area,top_area,natural_uncock_area,halfway_down_area
28301cfd1288574929d7df76357c2f73,PW,4.747685432,25.65611649,25.65611649,5.995428085,9.112254143,0,12.07029057,-2.958036184,1,-2.927380323,1,42.18697357,-998.1707764,-1002.804932,-312.4390259,58.19815826,62.86571121,20.81156921,17.74834442,4.582781315,83.76412201,0.309068203,0.519711375,1,-25.0750351,-84.28417206,-15.58508492,-7.597729683,-15.26232147,71.7922287,58.19815826,75.19074249,68.39370728,61.59667587,54.79964066,63.73552704,73.36843109,66.72387695,66.66896057,C,B,C,C
b8858d5cd4026dc23165acb487a8ef00,PW,5.25714016,25.70490837,25.70490837,6.02191782,15.61997032,0,10.85284805,4.767122269,1,-3.991543055,2,40.09188843,-870.8536987,-846.8292847,-276.4634094,59.96694183,61.00475693,12.69990158,14.98028946,4.152431011,83.92342377,2.814905643,-2.125007153,4,-32.00974274,-90.52790833,-16.82964516,-11.76307583,-17.64967346,72.81104279,59.96694183,76.02206421,69.60001373,63.17796707,56.75592041,66.30108643,68.45072937,61.74190521,61.79322815,C,C,D,D
d70cecc14c74a84ad505a38b38e17f86,PW,4.908178329,22.50227737,23.19205666,5.324110031,5.309458733,0,3.456217766,1.853240967,1,-0.972965837,1,43.62033081,-737.8048706,-697.6829224,-255.4878082,56.29813385,59.49873352,7.812232018,14.77707005,3.745223045,73.46722412,1.059800029,-0.166247517,4,-24.37635803,-90.83669281,-18.60141754,-6.275853634,-16.07381058,70.69652557,56.29813385,74.29611969,67.09692383,59.89773178,52.69853592,61.49856567,67.14257813,59.35412598,59.89027405,C,B,D,D
a646fb242699c40ec72f5bc5469250c3,PW,5.021253586,23.67825317,23.68265152,5.911383629,17.52538872,0,8.166711807,9.35867691,0,0.914742768,1,42.73445129,-824.1463623,-790.487793,-269.512207,56.46435928,63.43938065,15.05789757,13.00390053,4.525357723,77.30664063,0.537068248,0.441979468,1,-10.62672043,-91.11332703,6.77733469,-8.834292412,-14.75834084,70.79243469,56.46435928,74.37445068,67.21041107,60.04637909,52.88233948,53.99261475,68.60124207,52.17946243,55.73888397,D,B,E,D
53ce9d5d89587efff0cf61f16f098d18,PW,5.194553375,24.84623337,25.28735542,6.122702599,6.867656708,0,8.121854782,-1.254198194,1,1.232144237,1,45.59560776,-939.7561035,-913.9024658,-352.0731812,56.840065,60.98800659,15.15914154,17.27395439,4.183535576,81.11994934,0.508612931,0.496055603,1,-24.4788208,-95.25363922,-13.29718304,-4.87009573,-13.1415596,71.00917816,56.840065,74.55146027,67.46690369,60.38234329,53.29778671,63.00590515,69.16358185,62.08869934,62.1356163,C,B,C,C
b601b94f9c19928881c900e453078b16,PW,5.228713512,25.04139328,25.57351875,6.368164063,14.46028996,0,7.345130444,7.115159512,0,-0.384865761,1,43.18323517,-884.6341553,-800.7317505,-257.0731812,57.48226547,60.73974609,17.89292145,17.27395439,5.398110867,81.75712585,1.623751163,-0.859120369,4,-28.19371033,-82.90836334,-2.751618147,-9.092411995,-15.23972797,71.37954712,57.48226547,74.85386658,67.90522766,60.95658493,54.00794601,59.36180115,69.17983246,54.85137939,55.31995773,D,B,D,D
aadc07c79abaf7d229b6066f76700bbc,PW,4.931809425,21.34827995,22.21362877,5.945655346,5.655529976,0,9.818944931,-4.163414955,1,-2.627089024,1,43.27389908,-838.1707764,-812.6829224,-260.4878235,57.58133316,63.25305176,17.05187607,10.62146854,4.158192158,69.69955444,0.80101949,0.21856451,1,-28.74153709,-98.32660675,-15.24587536,-5.598135471,-14.90769768,71.4366684,57.58133698,74.90050507,67.97283173,61.04516983,54.11750031,70.07407379,70.23175812,70.26262665,66.92131805,B,B,B,C
b0ea892729611f699ca4fa3c87f01f8e,PW,5.067705631,23.53295135,23.7168541,6.105770111,10.63739109,0,8.897119522,1.740271091,1,-1.864103556,1,42.3121376,-829.0244141,-827.1951294,-295.9756165,58.06071091,63.600811,17.00136566,15.00682068,4.365620613,76.83224487,-0.97941947,2.124326468,1,-26.83731461,-91.7829361,-11.70259476,-7.676219463,-14.63956261,71.7130127,58.06071472,75.12608337,68.29994202,61.4737854,54.64764023,64.6889801,70.41792297,63.27048874,63.81951141,C,B,C,C
d29ce708b102c7383ac63d1b5bbe2166,PW,5.479321003,24.31748772,24.54926109,6.255841255,9.048660278,0,5.893706322,3.154953718,1,-0.96971488,1,42.84278488,-626.2195435,-628.5366211,-265.8536682,58.49294662,63.0743103,12.41272068,15.83652687,5.466156006,79.3936615,0.440238953,0.495173305,1,-20.12031174,-87.55846405,-15.421422,-6.999911785,-15.4976263,71.9621048,58.49294662,75.32939148,68.59481049,61.86023712,55.12565613,60.80648422,69.03575134,60.51930237,60.90497589,D,B,D,D
c1757e6e94fae0a10d8b15d17ea21153,PW,5.186282635,23.97632027,24.28508759,6.127831459,11.73677444,0,11.86915112,-0.13237676,1,-3.112862349,2,38.08272171,-782.3170776,-719.2683105,-313.4146423,59.9436264,65.08695221,15.36512375,15.79617882,6.165605068,78.27979279,-0.575874805,1.694610596,1,-31.66149712,-86.39465332,-21.70853996,-10.82170677,-17.54491425,72.79761505,59.9436264,76.01111603,69.5841217,63.15711975,56.73012543,61.70700073,70.46577454,64.04524231,64.14816284,D,B,C,C
a3c8b0b4c08ee250800142cc533f6139,PW,5.075062752,24.48902512,25.37957764,6.464895725,10.01803017,0,5.9766078,4.041422367,1,-0.35279882,1,42.55627823,-782.0731812,-801.0975952,-313.7804871,58.39484787,64.41868591,21.49814987,17.14285851,4.91925478,79.95371246,-0.560606599,1.557548285,1,-31.76379585,-72.3980484,-11.60936928,-7.051504135,-15.34422874,71.90557098,58.39484406,75.28325653,68.52788544,61.7725296,55.01716232,57.66183853,71.12462616,58.59176636,58.49149323,D,B,D,D
8241880b8ca86670a8528c64b675d85b,PW,5.322788715,25.41565704,25.80313873,6.694255829,13.39858055,0,10.76116848,2.63741231,1,-0.219688833,1,43.89149475,-890.2438965,-871.8292847,-230.8536682,58.93615723,61.59761429,20.48722458,16.73202705,4.915032864,82.97904968,0.552206457,0.41221562,1,-17.00436974,-84.07923126,-11.8845768,-7.872121334,-13.51690292,72.21744537,58.93615723,75.5377655,68.89712524,62.25647736,55.6158371,60.47964478,69.45214081,62.4310112,62.47619247,D,B,C,C
328fcf286f3008b34dd6d2ed46b4fc38,PW,5.047545433,24.80139351,25.02005768,6.20123291,6.597169876,0,5.547790051,1.049379706,1,-0.730965972,1,43.62686539,-811.0975952,-830.8536987,-279.8780518,57.33388519,61.0967865,18.60416603,15.8890295,3.808322906,80.97355652,-0.638882995,1.637205124,1,-31.52257729,-81.28161621,-16.93179703,-6.252784729,-15.60917187,71.29398346,57.33388519,74.78401184,67.80395508,60.82391357,53.84386063,63.47475815,70.94210052,62.22828293,62.64298248,C,B,C,C
688302cd7ba43f74362a8ca94f1b55db,PW,5.553009033,26.07216454,26.26485252,6.707174301,5.581871986,0,5.176047325,0.405824542,1,-2.095053434,1,42.1146698,-914.3902588,-956.2195435,-257.8048706,59.21194839,60.01601028,17.20792007,17.17305183,4.966974735,85.12246704,0.414060116,0.523445904,1,-40.84525299,-81.95425415,-16.53289795,-7.344373703,-15.31609631,72.37630463,59.21194839,75.66738892,69.08522034,62.50303268,55.92086029,68.31298065,69.73401642,63.56693268,63.56693268,C,B,C,C
a2d69083fb746d0f774ad5a7cd184d34,PW,5.662171841,27.23841858,27.23841858,6.772586823,12.22293091,0,12.15253925,0.070391953,1,-2.423454285,1,42.32080078,-910.2438965,-864.3902588,-311.3414612,57.07896423,62.09171677,16.39572906,17.40294456,4.123159409,88.93014526,-1.038915396,2.15233469,1,-28.86508179,-86.18015289,-12.21932793,-8.636273384,-16.64138603,71.14698029,57.07896423,74.66397858,67.62998199,60.59597015,53.56196213,64.11466217,68.820755,60.96526337,60.79620361,C,B,C,C
e2a8e4698b25bbb109ef1fe57acfe140,PW,5.881584644,28.0983963,28.0983963,7.056099415,18.21471214,0,17.79188538,0.422826707,1,-0.396309346,1,40.02311707,-952.5609741,-871.8292847,-317.8048706,57.5051651,63.35354614,16.64538383,17.39130402,5.133239746,91.73786926,1.244986892,-0.384471118,4,-20.37703514,-88.34473419,-12.37300587,-11.3156414,-14.18065262,71.3927536,57.5051651,74.86464691,67.92085266,60.97705841,54.03327179,57.13435364,69.99865723,63.18261719,63.06803894,D,B,C,C
bfb2971bc530d9f3cd884c4f51421cf6,PW,5.245088577,22.72311974,23.55200958,6.181795597,9.580698013,0,6.695281029,2.885416985,1,-1.340197206,1,42.81155777,-844.2683105,-795.8536987,-261.3414612,57.09970474,60.88134003,15.15266895,14.15929222,4.475347519,74.18824005,0.75240159,0.114950061,1,-20.26042938,-81.82765198,-14.47977257,-7.931116104,-12.09528732,71.15893555,57.09970474,74.6737442,67.64413452,60.6145134,53.58489609,55.38896561,69.95214844,59.86960602,61.0482254,D,B,D,C
edf50a1345252d787728373dabf8d6fd,PW,5.222431183,25.76031876,26.32181549,6.535338879,3.783262253,0,4.740236282,-0.956974268,1,-1.197086334,1,43.92842102,-915.6098022,-838.7805176,-358.1707458,57.06458664,59.8698082,20.08935738,18.67043877,4.29985857,84.10433197,0.906661689,-0.199738279,4,-30.42226219,-93.60264587,-24.95949745,-5.353161812,-14.37472153,71.13868713,57.06458664,74.6572113,67.62016296,60.58311462,53.54606247,62.53748703,68.26811981,66.91083527,67.09707642,C,B,C,C
73f9c0943259e34860c5177d7a800097,PW,6.085370064,27.86514854,27.86514854,7.117774963,6.397209644,0,7.122104168,-0.724894643,1,-0.793824255,1,44.32489395,-1123.292725,-1068.658569,-201.8292694,56.49530411,59.5160141,14.50459957,17.03225899,4.361290455,90.97634888,0.492271423,0.15391621,1,-19.92436028,-81.79469299,-16.78550148,-6.15073204,-13.98903179,70.8102951,56.49530411,74.38903809,67.23154449,60.07405472,52.91656113,55.07211685,68.56754303,61.38334656,61.22920227,D,B,C,C
d95494a4a4091ae51b1dceebc7284dcd,PW,5.831400871,28.46962929,28.76592827,6.949848175,3.979181051,0,6.944518089,-2.965337276,1,-0.604061544,1,45.58598328,-892.0731812,-958.4146729,-299.2683105,58.10155487,60.81259155,16.09311676,15.9895153,4.246395588,92.9499054,-0.534297705,1.658402205,1,-24.64771652,-103.3378754,-26.36826706,-3.936709642,-13.80132008,71.73654938,58.10155869,75.14529419,68.32779694,61.51030731,54.69280624,63.58058548,69.69629669,70.76381683,71.02410126,C,B,B,B
8a6fd0102a4f93be2ec0aff767c57114,PW,5.0825634,25.22333717,25.58825684,6.279727936,12.76625443,0,8.67178154,4.094472885,1,-2.190079927,1,44.54188156,-823.6585693,-804.2683105,-244.0243988,55.13637924,57.67741776,19.06395531,17.12779999,4.55862999,82.35115051,2.214173794,-1.691579223,4,-32.40433121,-75.72618103,-7.203747272,-8.944040298,-17.00795937,70.02585602,55.13637924,73.74822998,66.30348969,58.85874557,51.41400528,57.03498077,67.0674057,55.59540558,55.69550705,D,B,D,D
cdcda394caeb9f9cee0211b1151363be,PW,5.258995533,25.79122353,26.54772186,6.577268124,10.98410988,0,6.96429491,4.019814968,1,-0.897753298,1,44.2693634,-810.3658447,-785.2438965,-247.6829376,55.97755814,60.38985825,20.04286003,21.41823387,6.136034966,84.20523071,1.231832385,-0.21485655,4,-18.15104675,-73.88677216,-19.54819679,-7.412162304,-16.33193398,70.51151276,55.97755814,74.14500427,66.87802124,59.61104965,52.34407043,51.59345627,68.01419067,60.62708282,59.97173309,E,B,C,C
d43f1e3773ecede5265c7e8a5f0a5fc4,PW,5.580853939,27.54320908,27.54320908,6.60831213,16.1491127,0,11.49983597,4.64927721,1,-0.10555508,1,40.77994537,-999.7561035,-901.8292847,-295.2438965,55.977211,58.48248672,15.54796696,19.32885933,3.838926077,89.92525482,1.013962507,-0.316832334,4,-22.66270638,-75.00522614,-1.432198405,-12.55264473,-17.3150444,70.51130676,55.977211,74.1448288,66.87778473,59.61073685,52.34368896,53.71489334,69.23709106,54.52184296,52.80741501,D,B,D,D
d2f3c250c1c2ef29ba4e687abab3460a,PW,7.081278801,32.17430496,32.17430496,7.502040863,20.96695328,0,17.71695709,3.249996901,1,-1.506205916,1,38.75697708,-1251.219482,-1159.146362,-168.4146423,54.00009918,60.65065765,5.608635902,18.00281334,4.247538567,105.0452194,1.017978668,-0.260425627,4,-36.96832275,-66.68264008,-9.828005791,-14.20921612,-18.61621094,69.36936188,54.00009918,73.21167755,65.5270462,57.84241486,50.15778351,56.82938385,69.71666718,59.77776718,58.23176956,D,B,C,C
93f353325e59c5916a22c5afb95da554,PW,5.730454445,27.66567039,27.66567039,6.479036808,18.41677475,0,10.50969791,7.907076836,0,-0.070068657,1,37.36773682,-1020.121948,-945.6098022,-275.8536682,55.6319809,60.44630814,11.55391312,16.92094421,4.632454872,90.32507324,0.982027531,-0.241975144,4,-21.89578438,-76.64064026,-8.500478745,-14.91117287,-18.69145203,70.31202698,55.6319809,73.98203278,66.64201355,59.30199051,51.96196747,52.9205246,69.2831955,54.10323715,53.76443863,D,B,D,D
5f0bacfdb32375e65d9fc4cf62f70683,PW,3.933918476,20.55224991,20.66433716,4.838364124,6.362975121,0,1.626736641,4.73623848,1,7.567655563,0,49.06895065,-810.2438965,-793.5366211,-148.5365906,63.1180687,64.91876221,18.69321442,14.97076035,4.163742542,67.10061646,1.902206421,-1.276801467,4,-26.67208862,-92.09342194,-14.12675381,-0.743499458,1.008195519,74.6234436,63.11807251,77.49978638,71.74710083,65.99441528,60.24172974,67.82634735,70.35619354,59.275177,61.7854538,C,C,E,D
f04e0a05a60099a8de6cd74c84ecd5aa,PW,4.315210342,21.29682732,21.33376122,5.10618782,12.1633873,0,8.495471001,3.667916298,1,-1.788634896,1,42.72135544,-737.6829224,-751.0975952,-188.6585388,57.72053528,60.38282013,15.49056816,14.77139473,3.845252037,69.53157043,1.935279727,-1.227823019,4,-7.819265366,-92.8520813,1.034939528,-8.985569,-14.88992786,71.516922,57.72053528,74.96601868,68.06782532,61.16963196,54.2714386,57.21554184,67.34874725,56.9537735,58.32372284,D,C,D,D
6e05dc277a41cb5712dddf34a248e3d6,PW,4.137852669,24.06754494,24.94499779,6.154230595,7.803245068,0,7.255173206,0.548071861,1,-1.966292381,1,44.03620911,-915.8536987,-853.6585693,-308.6585388,60.8294754,62.2480545,32.76409531,21.6867485,5.033467293,78.57762909,0.763962567,0.098619133,1,-17.76239777,-95.24525452,-24.02978897,-5.968176365,-11.57701111,73.30745697,60.8294754,76.42695618,70.18795776,63.94897079,57.7099762,62.11824799,67.54653168,64.79335785,64.82051086,D,C,C,C
8e4404863f57f7b1ff2d3a0952c385cd,PW,5.358141899,26.89284706,26.99585342,6.41766119,9.191795349,0,11.09600067,-1.904205084,1,-3.707327366,2,40.75000763,-1089.268311,-1090.731689,-240,57.68800354,62.95005798,16.50943184,19.97187042,3.881856441,87.80190277,-1.174801588,2.264228344,1,-31.84747887,-72.71855927,-25.44042206,-8.706940651,-14.62696934,71.49816895,57.68800354,74.95071411,68.04562378,61.14054871,54.23546219,64.36521912,69.05195618,65.42497253,64.9983902,C,B,C,C
e2d4ec4cb4ffe491f2448b51d1d60b60,PW,4.811966896,27.13099289,27.13099289,6.466166496,9.643177986,0,5.347671986,4.295506001,1,-0.298134089,1,41.31382751,-1013.536621,-999.512207,-240.8536682,60.02655792,64.4358139,25.58238602,20.70773315,6.395805836,88.57941437,-0.458053589,1.436884642,1,-20.35384369,-70.07473755,-23.2193718,-7.934092999,-14.03686905,72.8453598,60.02655792,76.05005646,69.64066315,63.23125458,56.82185745,58.47698593,72.92251587,65.16635132,63.96353149,D,B,C,C
7471caf451e65107b3c82a9c7550ca97,PW,4.125558376,24.42805672,25.18998337,6.213312149,2.700545073,1,1.549974799,1.150570273,1,0.424392402,1,44.13496399,-1008.292725,-1023.536621,-262.4390259,57.63864136,60.05456543,33.6013031,19.71465683,4.228274822,79.75465393,0.0866943,0.973004341,1,-23.35821533,-83.93016052,-21.97134018,-4.72961092,-13.09559345,71.46970367,57.63864136,74.92747498,68.01194,61.09641266,54.18087387,61.00162125,70.13343048,64.18499756,63.80975723,D,B,C,C
ba740e042d3a06e44bd8cf1c6324b90a,PW,5.106421947,25.64288521,25.79175186,6.225950241,9.671429634,0,12.00794792,-2.336517811,1,-0.437582672,1,43.24562836,-935.8536987,-859.7561035,-270.3658447,57.80435944,62.92781067,17.98164177,20.08368301,4.937238693,83.72092438,0.427539825,0.316849649,1,-29.7748909,-87.48020935,-25.74417114,-6.905771732,-13.02413273,71.56524658,57.80436325,75.00547028,68.12502289,61.24458694,54.36413956,63.90461731,70.4677887,67.62257385,67.96256256,C,B,C,C
c472665f83577282a88b447bcea19fa5,PW,4.833167553,25.40789604,25.63698387,6.227986336,4.72115469,0,1.835519314,2.885635376,1,-1.182331443,1,40.18586731,-811.8292847,-841.9512329,-312.0731812,58.83542252,61.2123642,22.39598656,20.07925987,4.174372673,82.95371246,-0.381679654,1.391669512,1,-26.67379761,-83.45323181,-25.70977783,-8.107089043,-14.68761539,72.1594162,58.8354187,75.49041748,68.82841492,62.16641998,55.50441742,63.21652985,69.43302155,62.60661316,61.75992203,C,B,C,D
ceab10271ca6faa0d0b9ae908fc21b38,PW,4.263606548,24.26662254,25.55378914,6.089847088,4.259625435,0,7.904120445,-3.644494772,1,1.407063007,1,45.93063354,-919.7561035,-902.1951294,-249.3902435,59.31889343,60.50253677,29.98828316,18.79021835,4.221364021,79.22759247,0.694076419,0.277687043,1,-24.19875908,-87.99932098,-21.89713478,-3.863086224,-12.25129604,72.43789673,59.31889343,75.71764374,69.15814972,62.59864426,56.03914261,61.50667953,69.94010162,64.78180695,64.65946198,D,B,C,C
f8a5550f5b0edefc0d108689e304c24d,PW,5.031087875,26.36927032,26.36927032,6.404435635,6.139571667,0,7.857379913,-1.717808485,1,-1.108881593,1,44.90571976,-908.4146729,-885,-329.8780518,58.88592529,60.70192337,21.44369507,22.19140053,4.355062485,86.09248352,-1.353809834,2.30689621,1,-17.99892235,-100.9226837,-27.0461216,-5.244706631,-12.22990131,72.18850708,58.88592148,75.51415253,68.86286163,62.21157074,55.56027603,59.94189835,68.2967453,66.44716644,67.07739258,D,C,C,C
42361db74340025478a676bdea017b67,PW,4.419754028,23.78069305,23.78069305,5.730748177,9.24050808,0,2.03498888,7.205519199,0,0.187539726,1,42.63691711,-913.6585693,-915.6098022,-264.8780518,57.98360062,59.58005142,22.87648964,18.2529335,4.198174477,77.64109039,0,0,1,-23.10731888,-79.97392273,-0.383071184,-8.424422264,-13.36936378,71.66856384,57.98360062,75.0898056,68.24732208,61.40484238,54.56235886,56.38550568,67.65234375,53.92421722,54.19161224,D,C,E,E
55ddeaabee4ff67419e3b02369372eb8,PW,4.518811226,23.44400978,23.5909977,5.660186768,8.233362198,0,6.889393806,1.343968153,1,-1.292068005,1,43.30072784,-827.3170776,-803.0488281,-253.9024506,57.96717834,59.08569336,20.16497803,17.1855545,4.408468246,76.54186249,0.869084477,0.04011514,1,-24.27822304,-89.89128876,-11.02976227,-7.742197514,-16.12650681,71.65910339,57.96718216,75.08208466,68.2361145,61.39016342,54.5442009,62.55831909,66.90162659,59.05564499,59.0970726,C,C,D,D
d83131df38744f3dd7998b67fdcfb52f,PW,4.303573608,26.29143524,26.43075371,6.179193497,3.300468922,0,-6.050358295,9.350827217,0,8.155337334,0,47.70009232,-403.7804871,-990.487854,-353.1707458,59.34866333,58.62031555,30.35379601,22.7814579,5.059602737,85.83836365,0,0,1,-7.753619671,-85.74667358,-3.230673075,-2.699877262,-13.82625198,72.45503998,59.34865952,75.73163605,69.17845154,62.62525177,56.07206726,56.3405304,70.03412628,59.2054863,56.91249466,D,B,D,D
e9f4c22ec8f3bc40df7e77d4cffbf343,PW,4.6974473,27.55346298,28.16361809,6.660134315,6.038740158,0,3.090367794,2.948372364,1,2.430351496,1,48.64051056,-916.7073364,-900.975647,-328.1707458,59.87137985,60.47470093,29.46918106,27.8560257,7.480438232,89.9587326,1.56563735,-0.751922846,4,-22.27802467,-86.67488098,-14.56790638,-2.404792547,-11.08028507,72.75602722,59.87138367,75.97719574,69.53486633,63.09254837,56.65021896,61.56547928,69.72181702,62.4592247,61.12932587,D,B,D,D
5ba3028aadbcec5a25f5fa13a9f605ff,PW,4.588471889,25.99755859,25.99755859,6.090052128,2.163917303,1,1.631243944,0.532673359,1,3.29248023,0,47.19773865,-989.2683105,-973.2927246,-367.1951294,58.2817688,61.65050888,24.65627861,19.64071846,4.550898075,84.87889099,0.634775639,0.198580816,1,-10.95853424,-88.05278015,-14.06203079,-1.865007639,-8.421211243,71.84041595,58.28177261,75.23007202,68.45075226,61.6714325,54.89211273,57.59874725,71.55133057,61.72573853,60.57734299,D,B,C,D
a39068b6b860f35025263f2903c32f52,PW,5.429194927,26.81056023,27.06762695,6.827013016,6.283349991,0,6.621281147,-0.337931335,1,-2.869199038,1,41.73975372,-862.5609741,-867.1951294,-439.8780518,57.34449768,62.14925385,20.47480965,18.69158936,6.622162819,87.53324127,0,0,1,-16.56785965,-99.51599121,-22.11193466,-7.26427269,-12.51227379,71.30010986,57.34449768,74.78901672,67.81121063,60.83340073,53.85559845,59.13838577,66.9262619,65.28856659,65.37089539,D,C,C,C
2419be0131171363f599d87edaebdfcd,PW,4.499453545,26.35353279,26.65195084,6.39521265,6.766981125,0,5.144588947,1.622392058,1,2.388536692,1,49.85137177,-1055,-1055.365845,-341.3414612,57.50692749,58.47760391,29.64340973,22.83356094,4.621733189,86.04110718,-0.861533403,1.770195603,1,-10.29445076,-90.45900726,0.44235301,-2.40862298,-11.55905819,71.39376831,57.50692749,74.86547852,67.92205811,60.9786377,54.03521729,58.68429565,67.72231293,58.30345917,56.65506363,D,C,D,D
74dcf8cb9e93d166eabe6ed41f714d27,PW,5.312511444,26.60254097,26.60254097,6.729105949,9.203875542,0,12.30096531,-3.097090006,1,-3.506856441,2,39.45937729,-763.5366211,-731.0975952,-374.6341553,58.8265152,61.49549103,21.05174637,20.92050171,4.602510452,86.8540802,-1.012476444,2.025186539,1,-20.00840187,-86.4258194,-18.91426468,-10.15947819,-10.68299484,72.15428925,58.8265152,75.48623657,68.82234192,62.15845871,55.49457169,57.60839844,66.75802612,58.85634613,58.11148834,D,C,D,D
3a9457addf5798f641d04b3dd6af1aaf,PW,5.779408455,26.19090652,26.33952522,6.644052505,9.284479141,0,7.196997643,2.087481499,1,-1.916728139,1,39.72424316,-547.8048706,-601.8292847,-438.9024353,59.87094116,62.68608093,13.01380348,19.34566116,6.088193417,85.51014709,0.097897649,0.946917057,1,-29.00928307,-86.38002777,-18.25588989,-9.604194641,-12.53651333,72.75576782,59.87093735,75.97697449,69.53456116,63.09214401,56.64973068,61.1702652,66.6204834,59.06151199,58.77098465,D,C,D,D
e3c5ec78f4711670b3501229f15e1e3c,PW,4.652496338,24.4653492,25.30817604,6.453734398,9.786895752,0,3.07028389,6.716611862,0,-0.039474506,1,42.0855751,-699.0244141,-680.1219482,-372.4390259,57.89102554,61.533638,27.91001129,19.16771698,6.027742863,79.87641144,0.442824364,0.545110464,1,-28.85368729,-81.80241394,-7.902327061,-8.326478004,-14.90998936,71.61520386,57.89102554,75.04624939,68.18415833,61.32206726,54.45998001,59.85306549,67.98705292,56.29799652,55.40987015,D,C,D,D
fdb66c11e084dff432261edca7eab76d,PW,4.954209805,27.50719643,28.39095879,6.882102013,5.988469601,0,1.736238956,4.252230644,1,-0.435402095,1,44.50489044,-1197.92688,-1191.829346,-422.8049011,58.86898041,60.08187485,28.01312828,22.53129387,5.869262695,89.80767822,0,0,1,-8.979366302,-74.76255798,-6.347735405,-5.687070847,-12.80413437,72.17875671,58.86898422,75.50619507,68.85131073,62.19642639,55.54154205,56.43415833,68.72612,58.59883499,56.39056015,D,C,D,D
34346d202bb9e211e2a2ca5cb13e2caf,PW,5.195427418,26.5386467,26.68723679,6.6590271,6.038928509,0,4.340023518,1.69890511,1,-1.18995893,1,43.78213882,-1039.146362,-1038.414673,-271.4634094,59.75609207,60.75979614,21.9791832,17.596035,4.684014797,86.64547729,0,0,1,-22.91690063,-88.61351013,-20.18945885,-6.044211388,-14.21531391,72.68964386,59.75608826,75.92303467,69.45625305,62.98947906,56.52269745,63.65739822,66.31547546,61.62443161,61.31791306,C,C,D,D
c8754e6b0889e310eb1f8c0a7b00a37e,PW,5.026346684,26.76621056,27.06685829,6.542185307,0.838680565,1,2.158435106,-1.319754481,1,-2.810869694,1,41.9671936,-945.975647,-1204.146362,-347.9268494,59.60447311,61.31727219,23.17022133,22.88261414,7.310549736,87.38844299,0,0,1,-14.09548092,-87.46046448,-21.1771965,-5.287260056,-13.91205978,72.60234833,59.60447311,75.8518219,69.35288239,62.85394287,56.35500336,57.47817993,67.4719696,62.85652924,62.12530899,D,C,C,D
7e0d8c83cfa6ff0581b3e7974e32f284,PW,4.566617489,25.28270531,26.02330208,6.443261147,5.754627228,0,0.050764084,5.703863144,0,-0.071519069,1,42.80913162,-790.1219482,-817.5609741,-396.2195129,59.70423889,60.44343567,29.12567902,21.83755112,4.340878963,82.54497528,1.306369066,-0.443098933,4,-18.21934891,-81.87708282,-7.027598858,-6.76692152,-14.2450304,72.65979767,59.70424271,75.89868927,69.42090607,62.94313049,56.4653511,60.96549606,69.47948456,57.60948181,55.63289261,D,B,D,E
5a1fecd6d6c7ae6e3c2c73f2cadcd90d,PW,4.770578861,25.97555351,26.04497719,6.452341557,9.703970909,0,5.785684109,3.9182868,1,-0.589474142,1,42.90592575,-943.1707764,-951.5853882,-356.3414612,59.6889267,61.65161514,26.06437874,19.47873878,4.828532219,84.80704498,-0.324671626,1.351479411,1,-26.59413338,-88.42481232,-7.075931549,-7.62240696,-11.9223814,72.65097809,59.6889267,75.89149475,69.41046906,62.92944336,56.44841385,67.32848358,67.97588348,58.77379227,58.12137985,C,C,D,D
d5a2102aab417a130d0167fb5b8fd6fe,PW,4.923803806,26.95305824,27.06579208,6.498635292,4.413769245,0,6.236807346,-1.823038101,1,0.583174765,1,47.98064804,-967.0731812,-946.5853882,-312.1951294,55.96500397,58.72920227,24.23326302,22.7709198,4.938271523,87.99848175,0.454759359,0.203717321,1,-17.24431992,-89.18164063,-20.42455673,-2.891040564,-10.71288395,70.50426483,55.96500397,74.13908386,66.86945343,59.59981918,52.33018875,60.49277878,68.0944519,63.5757637,63.59432602,C,B,C,C
5c79e26e79bcd2a595c56b45dc3b9214,PW,4.709255695,25.25255013,25.89284134,6.088059902,6.675320625,0,-0.785340309,7.460660934,0,1.090239048,1,44.48771286,-966.2195435,-942.5609741,-366.2195129,58.41937256,57.82047653,22.64767838,21.78988266,3.683527946,82.44652557,-0.865728378,1.999408126,1,-20.79545784,-86.11652374,5.018227577,-6.703769684,-14.49068451,71.91970825,58.41937256,75.29479218,68.54462433,61.79445648,55.04428864,59.31636047,66.59725952,52.53855515,49.95554733,D,C,E,E
